ORDER_DELIVERY_ID,ORDER_RATING,,
1916664236810810,5,,
1943219287010900,5,,
1969218507012790,5,,
1907384100811900,5,,
1984829549112260,5,,
1940970395911920,5,,
1933665547511730,5,,
1932919664411750,5,,
1945866899211370,5,,
1983933515210460,5,,
1961272766112770,5,,
1976407346212400,5,,
1952682379812720,1,,
1985936369910600,5,,
1932933620012640,5,,
1977331442712940,5,,
1938820495510480,5,,
1961614714710900,5,,
1932546502010610,5,,
1949706230011030,5,,
1935569359710860,5,,
1977977108110190,3,,
1976903389010510,5,,
1959295567212830,5,,
1925469956012810,5,,
1950618575511310,5,,
1934098942212020,5,,
1943805739911690,5,,
1941807869812500,5,,
1968888831011670,4,,
1934895830612970,5,,
1941828582512390,5,,
1976757911212380,5,,
1936081854212220,5,,
1925912581611480,4,,
1960231047212040,5,,
1907660717511850,5,,
1953308158910490,5,,
1978644410012460,5,,
1983367919510110,5,,
1941907674712460,5,,
1976602191411530,5,,
1961165747212430,5,,
1976605314112420,5,,
1976936973212620,5,,
1941491711111280,5,,
1977153597812670,5,,
1935995989210170,5,,
1958537701811410,4,,
1978000095210800,5,,
1941036402210560,5,,
1959785952710330,4,,
1941853179612390,5,,
1953987737011100,5,,
1959625760510450,4,,
1961449677411570,5,,
1931979497410950,4,,
1950407831210010,5,,
1976759796510060,4,,
1951286676410630,5,,
1984162008710640,5,,
1950553905812540,5,,
1968121534610940,5,,
1961450128111590,5,,
1944943382310280,5,,
1981116729512690,5,,
1961181135111880,5,,
1968781034012070,5,,
1959950538112200,5,,
1980881300112970,5,,
1975691528111860,5,,
1952120414312270,5,,
1942207502211650,5,,
1955786711712680,5,,
1984573438812840,5,,
1934246969410650,5,,
1950163748411000,5,,
1971195228012130,5,,
1942256838412990,1,,
1985416755412470,5,,
1955557003810800,5,,
1940558090212640,5,,
1955053218612930,5,,
1952919022912760,5,,
1964047850511980,4,,
1942668812411960,4,,
1985281452311280,5,,
1954257091212590,5,,
1963402356212630,5,,
1947920475711870,5,,
1983923618012510,5,,
1943748747412820,5,,
1933275155910170,5,,
1960289806210650,5,,
1968768785610630,5,,
1949365112411970,5,,
1969758346311980,5,,
1984412486411580,5,,
1951961615111650,5,,
1945584649110580,5,,
1961231776712870,5,,
1951894854012280,5,,
1966231252811280,5,,
1976219905710630,5,,
1937405853510390,5,,
1959451763011370,5,,
1968153102012010,5,,
1968619982710480,5,,
1959755885912390,5,,
1969463810410800,5,,
1977175559111560,4,,
1969441696211510,5,,
1960691780712790,5,,
1951066039012020,5,,
1950431688212670,5,,
1966262731912470,5,,
1984805826512250,5,,
1976373204110150,4,,
1943186731711560,5,,
1986900836211760,5,,
1945634387510980,5,,
1943808961811770,5,,
1952248061611450,3,,
1943088624410940,5,,
1950384585110170,5,,
1970286405710660,5,,
1953429498511710,5,,
1936983606510480,5,,
1976782709410020,5,,
1957583188010960,5,,
1944842977411160,5,,
1952872078910290,5,,
1961235863410690,5,,
1978201268110760,5,,
1952660240210670,5,,
1966972983011960,5,,
1987176962910870,5,,
1968516003911680,5,,
1984325051711290,5,,
1967044542112470,5,,
1960760673312020,5,,
1977384647911070,5,,
1953936487310340,5,,
1984625364010090,5,,
1941608354010550,2,,
1970181096611810,4,,
1960470195511430,5,,
1953307230210470,5,,
1944806260612160,5,,
1985851273511400,5,,
1986910072010660,5,,
1960788660911290,5,,
1935049166011530,5,,
1932622859212370,5,,
1959925277510450,5,,
1977465993912860,5,,
1952983631812120,5,,
1986485176310440,5,,
1985692919612000,5,,
1977437797512630,5,,
1968475520710570,5,,
1968473292512860,5,,
1942145333611320,5,,
1944253398512390,5,,
1986304427212110,4,,
1959249919512060,5,,
1949254052410900,5,,
1975459479311680,5,,
1970275257710470,5,,
1968764345612290,5,,
1968260865410950,5,,
1934369883610130,5,,
1970658428011100,5,,
1978521659110920,5,,
1951925546610890,3,,
1977918067711620,5,,
1970563582411710,5,,
1985542578711290,5,,
1953215001110900,5,,
1959728406711750,1,,
1975505920712390,5,,
1976105293012720,5,,
1985223975212490,5,,
1952778862911290,5,,
1975712322610380,5,,
1931483569910360,5,,
1946456799212650,5,,
1970400414012270,2,,
1944199367512570,5,,
1942247845410760,5,,
1951880387912840,5,,
1969350927411060,5,,
1926582940911580,5,,
1961870052712780,5,,
1986909513611990,5,,
1946105234112120,5,,
1932221912611870,5,,
1961707993210630,5,,
1967989324011520,5,,
1969923237210940,5,,
1926754933412480,5,,
1986328855510520,5,,
1952878832411240,5,,
1932811464012140,5,,
1977541005711520,5,,
1976947989112240,5,,
1933130640911230,5,,
1934926883712870,5,,
1941702233312250,4,,
1931272193812310,5,,
1951284912011590,5,,
1948905177311310,5,,
1969314328210380,5,,
1951779256611200,5,,
1951469193510320,5,,
1986619606312010,5,,
1933082893612730,5,,
1960514341410600,5,,
1951731463610180,5,,
1958585702012300,5,,
1957180672312960,5,,
1943071209110420,5,,
1958088428310700,5,,
1920833045411150,5,,
1985875810411310,5,,
1971791960312870,5,,
1951286043910620,5,,
1933002956810500,5,,
1967521469010790,5,,
1966278803510500,5,,
1967151070111420,4,,
1936805204812690,5,,
1985908682611550,5,,
1945295775410150,5,,
1945336083212800,5,,
1967039531610570,5,,
1961794938412600,5,,
1943298612810680,5,,
1959819115512970,5,,
1959985868310000,5,,
1969819845210480,5,,
1967191652711190,5,,
1968236843510810,5,,
1960167413411120,5,,
1941640102612790,5,,
1967503061310850,5,,
1968939839610750,5,,
1978174771410130,5,,
1955155802711280,5,,
1953129324711900,5,,
1957605858911480,5,,
1952218161012880,5,,
1986228076511960,5,,
1972082165111630,5,,
1969478665011500,5,,
1950049482712480,5,,
1978553699210670,2,,
1967721426010150,5,,
1978236280612340,5,,
1961101267910180,5,,
1933533206112530,1,,
1935130863411630,5,,
1988440642511120,5,,
1983587525911850,5,,
1977841732711650,5,,
1986333680710700,4,,
1961059792310000,5,,
1961533420211310,5,,
1987841656311850,5,,
1958121785812470,5,,
1978070547312390,5,,
1979602663811170,5,,
1951045111112200,5,,
1958523033411790,5,,
1941670306710150,5,,
1985734100811820,5,,
1968820930010230,5,,
1954383059711380,4,,
1934863222810480,5,,
1934439442410590,5,,
1985972243912620,5,,
1959698606412040,5,,
1986622582710220,5,,
1961632858012900,5,,
1951135529911280,5,,
1952189739211010,5,,
1942722679012790,5,,
1931929734712700,2,,
1951213567611640,1,,
1949323503010010,5,,
1984970517110670,5,,
1968737757812130,5,,
1929042636911840,5,,
1977313219810410,5,,
1964878649111850,5,,
1948826840110690,5,,
1932154355712590,5,,
1984580612011500,1,,
1944185250910830,5,,
1969760651010890,4,,
1955239410510850,5,,
1946456235510050,5,,
1967845468311340,5,,
1955125421812130,5,,
1942931503410060,5,,
1968733060110890,5,,
1944083672710410,5,,
1961592353011620,5,,
1967442869911110,5,,
1978004245711810,5,,
1935933062011900,5,,
1942072469312070,5,,
1953849132011450,5,,
1985967612312410,5,,
1985054377411450,5,,
1972095675211690,5,,
1951803565211080,5,,
1961305161912460,5,,
1968871278410580,5,,
1987152362710270,5,,
1969924097412780,5,,
1958022791010120,5,,
1977155052012750,5,,
1961684160010200,5,,
1959990313011840,5,,
1944216260411250,5,,
1950685719410360,5,,
1979685600311300,5,,
1958110716211280,5,,
1928610989411920,5,,
1942608939711690,5,,
1987082975512850,5,,
1954942708710660,5,,
1935435078812330,5,,
1935199446511310,5,,
1969716940210710,5,,
1959039704711750,5,,
1977351674411460,5,,
1951180343711180,5,,
1934698795812260,5,,
1960970967910570,5,,
1941692802112850,5,,
1954639805511920,5,,
1932627878910790,5,,
1977559644311340,2,,
1979209468612420,5,,
1986371833512290,5,,
1968950116812270,5,,
1955362766510230,5,,
1984939079411840,4,,
1942974465312020,5,,
1980195386612910,5,,
1967281730212240,5,,
1976042437610010,5,,
1950562897810130,5,,
1983943981611560,5,,
1954286888211680,5,,
1961330237010920,5,,
1934719854312860,5,,
1974982558811060,5,,
1952443042110570,4,,
1959899329311170,5,,
1954880728512350,5,,
1953096303712310,5,,
1958765680311570,5,,
1928085979112160,5,,
1969279212012890,5,,
1958807889011510,5,,
1984714296711770,5,,
1958967279212290,5,,
1942489617912080,4,,
1977059644212000,5,,
1963190992411490,3,,
1980611223310530,4,,
1984767352612720,5,,
1932647290912330,5,,
1969899356812150,5,,
1935075272211190,5,,
1978038064010740,5,,
1953692297710770,5,,
1966017226010840,5,,
1951613021210310,4,,
1944717993912840,5,,
1986799952512260,5,,
1975666639810290,5,,
1979335987910800,5,,
1960636508811800,5,,
1952727863410150,5,,
1961189593711120,3,,
1954348911410020,5,,
1979110993410950,5,,
1966604268710810,5,,
1986649531812910,5,,
1984034277810910,5,,
1959205061311030,5,,
1969068555310280,5,,
1931944891712230,5,,
1934739004512410,5,,
1958650488811220,5,,
1928600330310320,5,,
1984520550111030,1,,
1967156249412460,5,,
1984229187911740,5,,
1978267805311540,5,,
1945156940510740,5,,
1967957936412800,5,,
1968270891011070,5,,
1934390571610890,5,,
1985807276011670,5,,
1942898204210030,5,,
1926705602310350,5,,
1963842046711310,5,,
1950471203610490,5,,
1977112734912690,5,,
1978003426411790,5,,
1987467600010210,5,,
1979929885611810,1,,
1967499458411750,5,,
1952577447312140,5,,
1966495358610120,5,,
1935956195712020,5,,
1933732747510500,5,,
1959858998710560,5,,
1968419621710770,5,,
1942727824211150,5,,
1962290744211220,5,,
1975688202412110,5,,
1983410158811410,4,,
1940316617912060,5,,
1960738777411490,5,,
1977693815911330,5,,
1960012960110190,5,,
1943780462011050,5,,
1946316150910550,5,,
1969225357311610,5,,
1953045358910850,5,,
1935259532811780,5,,
1952933497512060,5,,
1984683876612350,5,,
1941628631210420,5,,
1945491647711700,5,,
1987541038511480,5,,
1949485394312100,5,,
1952234753612400,5,,
1962709157511750,5,,
1986254647111060,5,,
1960193140811180,5,,
1953450404212790,5,,
1976635060110120,3,,
1985544272510380,5,,
1961100822710160,5,,
1986665525012360,5,,
1985315504310310,5,,
1935081503910450,4,,
1936604955310030,5,,
1959142610812610,5,,
1960551587310040,5,,
1957011381312510,5,,
1977386683111170,5,,
1936030265610730,5,,
1968888970812700,5,,
1953250676511080,5,,
1933463295710910,5,,
1967022225312450,4,,
1976874396611580,3,,
1950372225210710,5,,
1977709745312590,5,,
1944311805812530,5,,
1945336072912800,5,,
1967762566112650,5,,
1941127704910780,5,,
1972735288712140,5,,
1986589658611580,5,,
1960353267812300,3,,
1952293516112160,5,,
1979054877110220,5,,
1952688250812850,5,,
1977738532211290,5,,
1917291071211200,5,,
1978427393610500,5,,
1943740079912640,5,,
1950481078311800,5,,
1975951600111210,5,,
1967918742111500,5,,
1952465515612060,5,,
1962744384010660,5,,
1954194346810750,5,,
1969109212012690,5,,
1949559240110720,5,,
1941201529011200,5,,
1986528261611540,3,,
1928567693710150,5,,
1937371268612980,5,,
1980502532711860,5,,
1976621972211600,5,,
1970848270211610,5,,
1944767286112630,4,,
1959932453811540,5,,
1985588791812600,5,,
1951435158310920,5,,
1957139558811230,5,,
1977480687812480,5,,
1953146705611180,5,,
1933998237012500,5,,
1953620440510940,5,,
1967549115510190,5,,
1942626534710330,2,,
1933649928410930,5,,
1988425706212140,3,,
1946886727611880,4,,
1984024620111300,5,,
1987033071511510,5,,
1959448625410160,5,,
1969264925711770,5,,
1980284366012630,5,,
1953103967011470,5,,
1942162211312810,4,,
1954539940412630,5,,
1961061209810030,5,,
1971733447912490,5,,
1948922154311740,5,,
1950204804711780,5,,
1959096687710360,5,,
1969728829312700,4,,
1985191255012090,4,,
1969302379211820,5,,
1986372064110130,5,,
1968448997911900,5,,
1985806376112810,5,,
1961651257511820,4,,
1961919884712660,5,,
1970976456710200,5,,
1975319427012530,5,,
1942500120512540,5,,
1975375253012820,5,,
1953029269010550,5,,
1978303182412000,5,,
1980611606310530,5,,
1986987065010480,5,,
1937142292410740,5,,
1961697296112050,5,,
1961817817512960,5,,
1938981432312690,5,,
1941760082612560,2,,
1943415641311760,3,,
1977504541411780,5,,
1941974673110150,5,,
1961756098010470,5,,
1927878914412800,5,,
1932824706711460,5,,
1936363365612430,3,,
1944048060111010,5,,
1967875214611660,5,,
1986364190311260,5,,
1962451791010210,5,,
1984339220511840,5,,
1977833760110080,5,,
1931898373511920,5,,
1933162146511350,5,,
1961980451010890,5,,
1934221726311830,5,,
1941597881111420,5,,
1970061447310670,4,,
1936184155212810,5,,
1967985268410010,5,,
1975450806612990,5,,
1940940327612700,5,,
1942623388610210,5,,
1960663762210190,5,,
1944009150311200,5,,
1970610299210840,1,,
1954081137211040,5,,
1941049328310980,5,,
1961009153911090,5,,
1951064448212960,5,,
1985330129612100,5,,
1966871682610130,5,,
1969347547211980,5,,
1958360256110820,5,,
1949721918510620,5,,
1961156149512230,5,,
1980542051612350,5,,
1950138613912970,5,,
1933983701311970,5,,
1970002701810570,5,,
1942659855610500,5,,
1958743461211580,5,,
1968432910910470,5,,
1972760988910450,5,,
1986317804612560,5,,
1943234278511030,2,,
1944527963712680,5,,
1968724715112560,5,,
1942371504710290,5,,
1968377452912540,5,,
1972345991212760,5,,
1951987517010050,5,,
1977729784311910,5,,
1957903786612800,5,,
1936627589112270,5,,
1958284712010650,5,,
1969098738611650,5,,
1977183690310860,5,,
1976404374912240,5,,
1935691170310180,5,,
1961140877512850,2,,
1959226493410110,5,,
1942917892811320,5,,
1969502845311130,5,,
1967598763212860,5,,
1960432600010390,5,,
1976323415710680,5,,
1905443212312340,5,,
1967744179110350,5,,
1952412139910760,5,,
1977988914311270,5,,
1938188279410280,5,,
1959849821210140,5,,
1941601290811550,5,,
1941074093612930,5,,
1976668542212810,5,,
1951009153111160,5,,
1951419071512250,5,,
1961468196611990,5,,
1941597255910060,5,,
1986760619012120,5,,
1984372446511050,5,,
1988595591412350,5,,
1951304408611310,5,,
1936711465812970,5,,
1970970939011160,3,,
1942160537512740,5,,
1958511427012980,5,,
1967759785511460,5,,
1934912379412450,5,,
1951738643311720,5,,
1944662933611490,5,,
1969493307511870,4,,
1954590801411660,5,,
1976513770810140,5,,
1952837907211420,5,,
1976235891910400,5,,
1986860310911600,5,,
1979553433611550,5,,
1968042035712710,5,,
1978196650011550,5,,
1975872773911130,5,,
1952328791311450,5,,
1969754189310730,5,,
1975568984912270,5,,
1968741096710260,5,,
1944566760810130,5,,
1985151319911180,5,,
1986178174710510,5,,
1937255184011390,5,,
1934940955210770,5,,
1933155918912150,5,,
1971472761311530,4,,
1950646813512900,5,,
1961350486610380,5,,
1979374950211200,5,,
1936369221312520,5,,
1941600391110200,5,,
1985765004810270,5,,
1943387915010610,5,,
1941121566110570,5,,
1936055567810080,5,,
1977766848011470,5,,
1963100037410370,5,,
1933977463911730,5,,
1967143966810160,5,,
1958717876411460,5,,
1959341193210420,5,,
1985298012810620,5,,
1971152053612710,5,,
1983839035712620,5,,
1944435093911490,1,,
1971644069710530,5,,
1970497311110240,5,,
1932423083311240,5,,
1968626222710780,5,,
1927649554812800,5,,
1967033380510280,5,,
1958947263810410,4,,
1970970674410140,5,,
1945985499910980,5,,
1933948283210460,5,,
1987629861610260,5,,
1944623737410930,5,,
1952754557611790,5,,
1950869159112530,5,,
1957852133412070,5,,
1978078255010730,5,,
1951189196610090,5,,
1969038641110020,4,,
1966805287611070,5,,
1985663978312750,5,,
1943125038312870,5,,
1959340086611950,5,,
1984634357810420,5,,
1937399912710360,5,,
1975997968311640,3,,
1928300430612010,5,,
1959560909810790,5,,
1943644578911530,5,,
1941989497312730,5,,
1980365837712200,5,,
1944532785912740,5,,
1985399200210710,5,,
1962208831311100,3,,
1984879489510820,5,,
1949759615912140,5,,
1959685299310880,5,,
1967651762711490,5,,
1975934779112650,5,,
1949881171410760,5,,
1957636720510550,5,,
1969383813811960,5,,
1976843817510060,5,,
1984539905112470,5,,
1976373340411940,5,,
1933272116211460,5,,
1969224468210840,4,,
1969268192412490,5,,
1959954416111380,4,,
1954360381810110,5,,
1978695469910520,5,,
1987902496212130,5,,
1951984988710970,5,,
1985159540211500,4,,
1951630008611800,5,,
1941455890212380,5,,
1929389980511880,5,,
1967562797011580,5,,
1933237437012830,5,,
1934825675610340,5,,
1980501966311860,5,,
1944402003510830,5,,
1987860791912450,5,,
1928621297512040,5,,
1970743352911240,5,,
1935906290512150,5,,
1961997362312850,3,,
1961560935911900,5,,
1960747178110830,5,,
1960922034011640,5,,
1943301172510770,5,,
1952830491512000,5,,
1976402015912110,5,,
1951499482312070,5,,
1940178596211890,5,,
1988481837011480,5,,
1951754301510160,5,,
1952298100012300,5,,
1977105281110320,5,,
1958601498612970,5,,
1945334642510540,5,,
1967320124212960,5,,
1950468042211210,5,,
1969152466510880,5,,
1954673466112480,5,,
1961318115011630,5,,
1971878018212410,5,,
1928365078912450,4,,
1988022232712840,5,,
1935523114011040,5,,
1976618380312120,5,,
1976460948612410,5,,
1936440251010270,5,,
1959988778211780,1,,
1985148757512280,5,,
1962170819111570,5,,
1937293804712620,3,,
1933450599411130,5,,
1985501082611340,5,,
1951084071312730,5,,
1945831083411170,5,,
1932168805312130,5,,
1959985761210000,5,,
1971450874011390,5,,
1986125829910440,5,,
1958641033211780,5,,
1941292772011880,5,,
1942804451510170,5,,
1941524119411570,4,,
1941559567012520,5,,
1940708737112740,5,,
1934394889811950,5,,
1941291718312370,5,,
1979605567112040,5,,
1934421516310000,5,,
1942511328011940,5,,
1972966892610760,5,,
1959156927812170,5,,
1985195914810330,5,,
1960834049411790,5,,
1959851482910210,5,,
1978260362511340,4,,
1970233063111700,5,,
1961187683410440,5,,
1984769747911330,5,,
1972029507510450,5,,
1942439703410780,5,,
1961552981011730,5,,
1934185206212060,5,,
1949807974712960,5,,
1987816174210400,5,,
1968081425712570,5,,
1950237396111260,5,,
1949899297811050,5,,
1943270046411170,5,,
1969164110310370,5,,
1978362977910820,5,,
1960334320910420,5,,
1967473956311610,4,,
1952998916710950,5,,
1933786336110770,5,,
1967660372011920,5,,
1935537964010270,5,,
1963486964310460,4,,
1972003844010310,5,,
1944072008410140,5,,
1961199733710720,4,,
1955021860711790,4,,
1975677062912570,5,,
1929018191012770,5,,
1944499297312140,5,,
1944240406011730,5,,
1960851979710120,5,,
1941869880512010,5,,
1976900737311800,5,,
1986205860412940,5,,
1942267615511820,5,,
1936532293310270,5,,
1927103596611890,5,,
1969543791512730,5,,
1967197891912300,5,,
1971589915012410,5,,
1949620186812750,5,,
1943912813510070,5,,
1977919729412320,5,,
1978253410110990,5,,
1965491723311310,5,,
1958125191210160,5,,
1987607872811480,5,,
1969611501810550,5,,
1960084525210110,5,,
1933508828211580,5,,
1951365582410870,5,,
1980381742211190,5,,
1942842766911500,5,,
1969017990511070,5,,
1935012022612330,5,,
1936074065211660,5,,
1985958296510510,5,,
1933188651811280,5,,
1977357679612050,5,,
1967863933511150,5,,
1985034176310470,5,,
1963913513712350,5,,
1970509376910430,5,,
1941603578910330,5,,
1952063200612840,5,,
1942942933712770,5,,
1958316754412070,5,,
1951167845510280,5,,
1985260477810030,5,,
1925385984812810,5,,
1952649831811620,5,,
1934244713312120,5,,
1945356083610780,5,,
1911432648111220,5,,
1941132745211340,1,,
1940952396211200,5,,
1960455418811820,5,,
1959671845010340,5,,
1938452030612890,5,,
1952294388510590,5,,
1986470878411430,5,,
1985686274712720,5,,
1944608026111490,5,,
1984907831912390,5,,
1942616154712440,5,,
1961582043911410,5,,
1967878097111780,5,,
1975698467811190,5,,
1932068769412450,5,,
1957632262912650,5,,
1967986307510060,5,,
1979335418910790,5,,
1961559000912580,5,,
1961299249410230,5,,
1957977124610420,5,,
1976484305311140,5,,
1951503144312220,5,,
1969530067110050,5,,
1952363173310490,4,,
1934419668812030,5,,
1967194601212120,4,,
1975548080512240,5,,
1975769162211700,5,,
1984217488611320,5,,
1957743266811750,2,,
1940298483311310,5,,
1941413290410890,5,,
1926724461612970,5,,
1932561073410170,1,,
1974815467310140,5,,
1949478411711900,5,,
1942913680511170,5,,
1951410749510850,5,,
1986513814610460,5,,
1936554766710490,5,,
1959591300610020,5,,
1986236855110800,5,,
1944687447810800,5,,
1968986255611000,5,,
1963744353312890,5,,
1936223792510440,5,,
1950242613410060,5,,
1934449817012050,5,,
1959244812912820,5,,
1979428690110840,5,,
1949229261411400,5,,
1941181275112460,5,,
1985314060912460,5,,
1942328147711090,5,,
1980184045911980,5,,
1986430538411830,5,,
1978528692312040,5,,
1940925225310690,5,,
1976898203810280,5,,
1967824225210600,5,,
1945406083412380,5,,
1961515467710000,5,,
1958808028911520,5,,
1984710984911610,5,,
1952689004111510,5,,
1966056310012620,5,,
1976665012010550,5,,
1954372155412520,5,,
1959697858712010,5,,
1987690079112410,5,,
1961869279611890,5,,
1958639125912660,5,,
1978702317111810,3,,
1959833622112600,5,,
1940826153411570,5,,
1975563179612980,5,,
1967478653110640,5,,
1976968767511600,5,,
1967534237510440,5,,
1931915518810000,5,,
1984383732811510,5,,
1933597013512030,5,,
1978749613310500,5,,
1977343417311040,5,,
1967435898111820,5,,
1950849597210870,5,,
1934693817312120,5,,
1960555038811820,5,,
1932556594310980,5,,
1957658786911160,5,,
1964405153111860,5,,
1960315373912990,5,,
1933487833910780,5,,
1933355121510040,5,,
1970455020212060,5,,
1983972453411550,5,,
1962738848711020,5,,
1986786823912870,5,,
1968735280412040,5,,
1941930526112360,5,,
1969638263211420,5,,
1951132242811120,5,,
1943069515411610,5,,
1942790331210750,5,,
1976857703410650,5,,
1985830946012790,5,,
1943900051410660,5,,
1949403462911360,5,,
1945927872911700,1,,
1945400447011920,1,,
1927145617911570,4,,
1949581039412430,5,,
1970017853410880,5,,
1938594198810090,5,,
1960299690712450,5,,
1935175660711760,5,,
1967261860611160,5,,
1977863445810910,3,,
1949924050512480,5,,
1952557887312620,5,,
1945299301610190,5,,
1960299237210980,5,,
1952339381912570,5,,
1976572232011930,5,,
1950420561411240,5,,
1980142132211660,4,,
1984524779112830,5,,
1959915902110010,5,,
1926016665610100,5,,
1979195866711570,5,,
1935500835310600,5,,
1958923634311720,5,,
1943812450911840,5,,
1976506880012930,5,,
1942575951112760,5,,
1984563526812440,5,,
1985313685711580,5,,
1952068692311220,5,,
1976928410910840,5,,
1976877371611760,5,,
1967918058411470,5,,
1978284367112560,5,,
1971330261712340,5,,
1949863643510090,5,,
1955166491912260,5,,
1977896048811810,5,,
1977169435912430,5,,
1949981408911190,5,,
1932533381411130,5,,
1961930064611940,5,,
1970535376910840,5,,
1944128070412410,5,,
1987114016011810,5,,
1936619109912210,5,,
1918273553612570,5,,
1975351255311670,5,,
1942386201910820,5,,
1935140191710850,5,,
1928765908712830,5,,
1935553658011500,5,,
1949147837111710,5,,
1967821270210460,5,,
1943060708612360,4,,
1960115124611930,4,,
1967060948311670,5,,
1934925885712830,5,,
1966516700010800,1,,
1930360113510770,3,,
1968981308811850,5,,
1951018258210510,5,,
1970404040911340,5,,
1960906767112660,5,,
1932852536510280,5,,
1941138151812030,5,,
